summary_level,year,stem,cbsa_code,cbsa_title,vintage,excluded_tract_count,positive_area_overlap_tract_count,zero_area_overlap_tract_count,total_overlap_area_sq_m,mean_overlap_area_sq_m,mean_overlap_area_sq_km,median_overlap_area_sq_m,max_overlap_area_sq_m,max_overlap_area_sq_km,mean_overlap_pct_of_tract,median_overlap_pct_of_tract,max_overlap_pct_of_tract,mean_positive_overlap_area_sq_m,mean_positive_overlap_area_sq_km,max_overlap_tract_id,max_overlap_state,max_overlap_county,max_overlap_tract_name
year_cbsa,1990,864835_35300_march_2020,35300,"New Haven-Milford, CT",march_2020,30,30,0,181242.27191709128,6041.409063903043,0.006041409063903043,127.4546335512044,69596.90809740145,0.06959690809740145,0.06888056906251236,0.0008616969771456142,1.2010311096450241,6041.409063903043,0.006041409063903043,G09000503603,09,Litchfield County,Tract 3603
year_cbsa,1990,868859_21340_march_2020,21340,"El Paso, TX",march_2020,6,6,0,1239579.3085098804,206596.5514183134,0.20659655141831346,2915.539665155504,1201011.8777023717,1.2010118777023717,0.0019456461227043643,3.7863856036584825e-05,0.01023583757256696,206596.5514183134,0.2065965514183134,G35003500009,35,Otero County,Tract 9
year_cbsa,1990,870569_12940_march_2020,12940,"Baton Rouge, LA",march_2020,25,25,0,12077683.127118038,483107.3250847215,0.4831073250847215,7572.084273503067,9628270.162782274,9.628270162782274,0.23111134727037694,0.0008774795393649827,3.965661368331848,483107.3250847215,0.4831073250847215,G22009300405,22,St. James Parish,Tract 405
year_cbsa,1990,870781_32580_march_2020,32580,"McAllen-Edinburg-Mission, TX",march_2020,9,9,0,11663.960665919116,1295.9956295465684,0.0012959956295465682,1080.326465530113,3263.1118176085192,0.003263111817608519,0.0006683346600161662,0.00029560865003310286,0.001622893075789815,1295.9956295465684,0.0012959956295465684,G48048909505,48,Willacy County,BNA 9505
year_cbsa,1990,87751_38220_march_2020,38220,"Pine Bluff, AR",march_2020,17,17,0,1736019.9474172734,102118.8204363102,0.10211882043631021,46765.685293118346,616023.7781090786,0.6160237781090786,0.022820222767143333,0.011763953052388464,0.07640005831559107,102118.8204363102,0.1021188204363102,G05000109808,05,Arkansas County,BNA 9808
year_cbsa,1990,879773_28940_march_2020,28940,"Knoxville, TN",march_2020,30,30,0,6290514.193076776,209683.80643589253,0.2096838064358925,3423.383050306322,4719850.705126892,4.719850705126892,0.11186203253553446,0.0013987482184112322,2.402866521053592,209683.80643589253,0.20968380643589254,G47002509704,47,Claiborne County,BNA 9704
year_cbsa,1990,88090_24420_march_2020,24420,"Grants Pass, OR",march_2020,8,8,0,3241758.727669403,405219.84095867537,0.40521984095867536,430905.32923748647,791690.6640450178,0.7916906640450178,0.03507946061033126,0.021240987154289116,0.023427105812830043,405219.84095867537,0.40521984095867536,G4100190210098,41,Douglas County,Tract 2100.98
year_cbsa,1990,89490_37620_march_2020,37620,"Parkersburg-Vienna, WV",march_2020,15,15,0,13372.693640578453,891.5129093718969,0.0008915129093718968,0.15859975797293657,13313.107803273388,0.013313107803273388,0.0001421668384822719,6.377228048495362e-07,0.00207127000487315,891.5129093718969,0.0008915129093718968,G54008509624,54,Ritchie County,BNA 9624
year_cbsa,1990,899262_10580_march_2020,10580,"Albany-Schenectady-Troy, NY",march_2020,39,39,0,816640.7448529885,20939.50627828176,0.02093950627828176,0.2336426761994103,288135.8006251474,0.28813580062514743,0.015195318770062357,1.7067554253239066e-06,0.11791542982428665,20939.50627828176,0.02093950627828176,G36005700728,36,Montgomery County,Tract 728
year_cbsa,1990,909235_12540_march_2020,12540,"Bakersfield, CA",march_2020,16,16,0,18276250.29887272,1142265.643679545,1.1422656436795449,183844.25602598456,9287612.71575787,9.28761271575787,0.06573595718227859,0.013864108591229772,0.38897129313420176,1142265.643679545,1.142265643679545,G06011100001,06,Ventura County,Tract 1
year_cbsa,1990,916528_10740_march_2020,10740,"Albuquerque, NM",march_2020,25,25,0,6492296.273492684,259691.85093970734,0.25969185093970737,112006.17754048531,1015507.1275016341,1.015507127501634,0.0204420111443827,0.006560653499381601,0.04372520864470932,259691.85093970734,0.2596918509397073,G3500490010306,35,Santa Fe County,Tract 103.06
year_cbsa,1990,928195_24860_march_2020,24860,"Greenville-Anderson, SC",march_2020,32,32,0,2458990.6462886855,76843.45769652142,0.07684345769652143,23425.89452325173,437699.84946281917,0.43769984946281915,0.07203032806577533,0.021411228175263506,0.19703419124435934,76843.45769652142,0.07684345769652143,G37017509604,37,Transylvania County,BNA 9604
year_cbsa,1990,94896_38540_march_2020,38540,"Pocatello, ID",march_2020,7,7,0,2419702.778733981,345671.82553342584,0.3456718255334258,343833.5094104015,901389.1341612715,0.9013891341612715,0.02222633181798591,0.015029124757314598,0.0707956211401987,345671.82553342584,0.34567182553342585,G16004109701,16,Franklin County,BNA 9701
year_cbsa,1990,95044_19060_march_2020,19060,"Cumberland, MD-WV",march_2020,12,12,0,73081.05904352863,6090.088253627386,0.006090088253627384,60.37729093717573,71805.11500129655,0.07180511500129655,0.004250593766316459,1.564904501948157e-05,0.050679644417942885,6090.088253627386,0.006090088253627386,G24004300107,24,Washington County,Tract 107
